10
100
100
19250	17380	15458	16249	16499	16072	16152	15868	15872	16401
16993	16925	15739	16898	17976	15766	15724	16303	16058	16403
19014	17347	15344	16369	16410	16135	16196	15735	15746	16407
16806	17260	15874	16522	17282	15816	15317	15986	16088	16433
16861	17740	15694	15366	16541	16817	16114	15671	16271	16464
16652	16459	15547	17848	16118	16026	16604	15994	16083	16466
16959	16865	15780	16769	18223	15756	15643	16147	16226	16489
16651	16480	15534	17795	16066	16108	16599	16048	16023	16489
16189	16961	15753	16573	16443	15885	16509	15847	19035	16489
16202	17118	15736	16485	16383	15887	16429	15763	18770	16510
16964	17475	15936	16232	17026	15898	15174	15922	15975	16529
16820	17198	16027	16500	17507	15855	15425	16124	16138	16561
16662	19545	15622	15896	15825	16120	15875	15991	15665	16603
17183	17433	15440	16492	16962	16294	16614	15978	17171	16679
16631	19854	15833	15893	15837	16052	15816	16032	15619	16682
17082	17467	15632	16610	16765	16289	16750	16034	17406	16765
17135	18810	15756	15847	16141	16057	16096	16070	15861	16795
17095	19191	15605	15895	16097	16046	16128	16077	15755	16801
17188	19241	15694	15984	16248	16084	16243	16130	15703	16803
17086	18699	15774	15715	16200	16005	16099	16028	15798	16831
18401	17743	16091	16615	16398	16355	16300	16402	16575	16936
17623	18427	15816	16767	16222	16416	16586	16195	16315	16946
17618	18499	15902	16850	16223	16516	16546	16197	16362	17079
18152	17798	16092	16503	16638	16215	16393	16447	16780	17092
18035	17842	16158	16460	16657	16290	16200	16399	16788	17119
18203	17787	16197	16537	16728	16282	16336	16523	16903	17131
17815	18190	15656	17005	16374	16557	16561	16212	16395	17236
17705	18001	15575	16961	16233	16478	16345	16335	16342	17250
17882	18157	15763	17036	16409	16639	16543	16184	16371	17287
17434	17944	15404	16344	16476	16224	15978	16771	16251	17316
17170	17881	15456	16720	16485	16388	16168	17190	16506	17370
17930	18214	15746	17097	16503	16659	16537	16242	16518	17423
17299	17970	15506	16820	16556	16385	16205	17002	16468	17557
17375	18023	15574	16843	16585	16354	16321	17054	16579	17623
17139	17818	15791	16536	16451	16266	16015	16721	16370	17774
16637	17244	15198	16378	16479	15902	15815	15704	16062	18357
16739	17353	15285	16321	16657	15860	15833	15759	15993	18656
16487	17064	15387	16554	16687	15851	16019	15792	16122	19087
16586	17165	15353	16654	16620	15715	15923	15722	16095	19367
16613	17130	15479	16718	16662	15757	15952	15882	16070	19498
100
16571	18463	15791	15502	15124	16299	15764	15648	15728	15555
16542	18524	15820	15505	15075	16290	15704	15685	15697	15588
16881	17079	15120	17139	15801	14675	15626	15122	15707	15723
17172	18218	15590	15237	15831	15879	15782	15803	16144	15737
17186	16871	15317	17073	16054	14573	15605	15360	15759	15846
17036	18778	15647	15444	15596	16259	15925	15815	15803	15866
16679	18415	15920	15733	15255	16192	15627	15976	15698	15876
17095	16821	15508	17298	15810	14856	15970	15488	15712	15898
17439	16134	15275	16736	15994	15910	16021	15854	15731	15906
16758	17355	16310	15920	15764	16127	15470	14769	15823	15912
16969	18685	15561	15470	15575	16169	15869	15829	15751	15917
16959	16883	15396	17250	15687	14800	15875	15589	15689	15924
17406	16205	15254	16702	15939	15965	16005	15913	15808	15963
17186	16782	15432	17210	15747	14882	16070	15407	15679	15966
17379	17330	14863	16923	15803	15795	16159	15833	15248	15974
16424	17233	16340	15875	15968	16192	15481	14342	15745	15977
16464	16572	14729	18063	16251	15307	16112	15339	15974	15993
16861	17403	16398	15919	15812	16160	15383	14870	15916	16015
16190	16443	15050	18444	16283	15074	16180	15449	16228	16049
16278	16335	15043	18344	16287	15168	16202	15426	16211	16063
17105	18731	15722	15506	15711	16350	16038	15814	15856	16083
16514	17416	16340	15900	16031	16237	15456	14395	15870	16088
16481	16552	14802	18092	16372	15369	16199	15496	16202	16097
17083	17207	14492	17102	16121	15852	16183	15628	15520	16102
16791	17247	15611	16086	15873	16093	18544	15563	15854	16126
16325	16416	15138	18317	16310	15290	16231	15395	16208	16130
16703	17215	15570	16069	15825	15980	18438	15435	15804	16156
16992	17350	16609	16100	16152	16164	15505	15087	16106	16160
16546	17084	17125	16284	16408	15897	15540	16083	15920	16176
16744	17004	15290	16005	15928	15695	16005	18106	15409	16178
16523	17281	18034	16154	16408	15582	15658	15631	15895	16178
17034	17316	14465	17078	16179	15794	16172	15683	15490	16229
16394	16803	15293	19120	16249	15372	16028	16010	15914	16232
16469	17006	17309	16381	16391	15829	15583	16094	15912	16237
16906	17197	15716	16540	15977	16289	19079	15454	16022	16265
16947	19120	15522	15842	15794	16002	15776	15642	15569	16274
17354	17662	15744	16322	16237	16341	17490	15653	15968	16279
16631	17070	15282	16100	15968	15810	16026	18348	15627	16291
16361	16850	15248	19363	16258	15498	16106	16183	16053	16291
16663	17465	16450	16198	16118	15990	14922	15275	16200	16297
16381	17026	15354	16130	16238	18600	15914	15246	15820	16297
17314	17691	15770	16315	16203	16413	17530	15612	15949	16323
16849	17651	15467	16746	18153	16060	15731	15626	15896	16324
17041	17420	15802	16661	18873	15995	16081	15670	16313	16328
17017	17415	15797	16624	18939	15957	16038	15707	16338	16339
16340	16660	15006	18719	16327	15317	16245	15723	16268	16361
16671	17423	15479	16139	16278	18460	15935	15580	15981	16363
16285	16964	18775	16178	16462	15390	15842	15724	15990	16370
16517	17182	15463	16210	16213	18853	16034	15418	15932	16372
16497	16957	15404	16324	16078	15962	15991	18790	16015	16377
16895	17623	15436	16795	18159	16028	15689	15685	15953	16393
15770	16959	15870	16354	16475	15686	16277	16003	18704	16396
19380	17097	15777	16480	16704	16217	16112	15733	15951	16399
17534	17729	15817	16501	16217	16319	17988	15490	15955	16403
15954	16999	15749	16388	16582	15685	16206	16022	19039	16416
16597	19845	15703	16057	16021	15908	15999	15827	15657	16426
16338	16643	15071	18762	16388	15394	16277	15769	16170	16427
18187	17357	15680	16454	16720	16151	15767	15605	15959	16432
15887	16999	15956	16375	16463	15578	16086	15726	18539	16448
16964	17340	15811	16711	19140	16056	16111	15867	16382	16450
16555	17014	15427	16382	16132	15986	15969	18957	15960	16461
16805	17590	15907	16849	18529	16176	16049	15684	16157	16465
16893	17590	15900	16816	18446	16183	16136	15572	16135	16473
19011	17367	15981	16413	16738	16437	16341	15870	16090	16488
16336	17535	15562	16089	16781	15786	16192	16302	17616	16491
16587	19672	15604	16066	16066	15886	15957	15830	15599	16507
16753	17523	15403	16372	16216	17800	16050	15544	15827	16522
17160	17876	15771	16648	17218	16479	16935	16164	16444	16532
16811	17481	15338	16389	16097	17666	16040	15591	15878	16542
16651	17209	15600	15941	16195	15958	15958	17472	15950	16549
17238	17874	15881	16785	17332	16553	17109	16217	16542	16557
17261	17844	15899	16711	17363	16463	17185	16206	16612	16564
16951	19414	15879	15980	16077	15925	15918	15732	15774	16578
16742	17140	15119	17575	16327	15473	16143	16053	15818	16592
16739	17244	15566	15914	16191	15975	15952	17488	15947	16595
17372	17641	16169	16967	17744	16343	16475	16166	16312	16615
17310	17772	16222	16918	17632	16398	16559	16229	16310	16626
16262	17553	15632	16135	16602	15891	16100	15940	17813	16661
18434	17242	16010	16423	16973	16084	16230	15832	16074	16703
16233	17444	15767	16217	16814	15918	16063	16056	18096	16712
16856	17172	15188	17673	16467	15499	16101	16181	15882	16722
18583	17352	16042	16481	17049	16197	16188	15840	16211	16773
16840	17072	15217	17898	16529	15526	16169	16276	15901	16801
17904	18092	15588	16443	16114	16900	16055	16363	15844	16843
17367	18016	16103	16742	17169	16428	16761	15937	16580	16869
17753	18312	15616	16327	16196	17293	16274	16625	16066	16889
17214	17947	16013	16838	17208	16499	16865	16075	16524	16894
17858	18049	15714	16547	16190	16977	16225	16514	15918	16910
17496	17974	15833	16593	16307	16663	16352	16899	15825	17019
16751	17795	15665	16106	16048	15927	15820	15963	17099	17375
16819	17814	15728	16067	16117	15920	15833	15961	17199	17409
16809	17873	15869	16018	16008	15800	15734	15950	17181	17496
17109	17829	15493	16330	15991	16034	16052	15860	16929	17839
16858	17754	15600	16333	15864	15943	15997	15834	16927	17914
16894	17760	15587	16428	15949	15974	16065	15894	17049	18055
17032	17730	15943	16800	16433	15753	15994	15709	16755	18504
16886	17452	15818	16358	16280	15674	16006	15421	16555	18723
16929	17465	15844	16450	16321	15641	15998	15473	16626	18928
16646	17308	16084	16493	16196	15653	15910	15448	16682	19434
16639	17388	16065	16492	16190	15710	15933	15462	16703	19630
100
16536	17605	16457	15343	15855	15560	15377	15633	15238	15319
16482	17788	16573	15269	15820	15623	15335	15673	15454	15445
16629	17628	16471	15423	15828	15509	15437	15738	15317	15463
16559	17879	16529	15349	15864	15674	15322	15728	15397	15503
16766	17630	16354	15114	15562	15858	15522	15485	15143	15647
16526	17724	16211	14872	15550	15750	15568	15335	15378	15725
16581	17811	16252	14972	15627	15781	15595	15437	15377	15764
16515	17744	16134	14777	15488	15737	15557	15352	15270	15802
15361	17148	15598	15529	15037	15762	15844	15378	16881	15837
16224	17152	18577	15948	16129	15767	15926	15772	15576	15845
15426	17178	15590	15627	15023	15797	15871	15439	16960	15890
16476	17289	17479	16043	16020	15925	15959	15681	15749	15907
15345	17135	15680	15592	15013	15878	15816	15343	17008	15912
16463	17418	17574	16080	16066	16025	15965	15707	15795	15944
16265	17203	18811	15979	16184	15844	15944	15726	15583	15960
16481	17492	15742	16245	15987	16012	18602	15584	16017	15990
16602	16473	15246	15572	15899	15342	15646	14605	16814	16037
16120	16882	14774	15814	15456	15308	16455	14792	17632	16069
16118	16829	14835	15870	15456	15350	16447	14787	17643	16077
16131	16726	14866	15878	15465	15265	16460	14781	17587	16092
15623	17145	15766	15641	15223	15665	15979	15535	17283	16095
16457	17509	15852	16259	16051	16076	18696	15681	16006	16108
15973	17108	15465	16039	15561	15727	16544	15356	18674	16143
16073	16824	14772	15709	15350	15210	16400	14700	17548	16156
15787	17174	15750	15719	15368	15746	15824	15559	17176	16181
15199	17231	15413	16051	15371	15792	16083	15092	17411	16182
16274	17140	18145	15972	16004	15626	15728	15631	15621	16194
16530	17159	15377	18667	16216	16069	16333	15801	16269	16224
16701	17247	15880	16192	16007	16404	19179	15701	16244	16253
16570	16900	15322	19145	16337	15626	16446	15881	16515	16307
16070	16908	15541	15968	15706	15810	16484	15357	18903	16311
16436	17091	15579	18113	16396	15614	16270	15518	15949	16313
16728	17277	15885	16306	15963	16474	19297	15788	16295	16320
16736	16785	15351	16067	15904	15639	15626	14267	17075	16325
16568	19606	15708	15884	15955	15926	15982	16028	15636	16356
15993	16592	15440	16114	15711	15741	16467	15547	19359	16362
16586	19924	15875	16002	15883	15999	15926	16137	15704	16367
16627	18925	15664	15625	15602	15899	16113	16039	15990	16375
16975	17501	15852	16485	16666	16247	17797	15848	16401	16398
17306	17663	15631	16476	16298	17009	17143	16012	16146	16404
17148	17854	15499	16398	16239	16861	17130	16094	16166	16414
17310	17834	15592	16521	16297	16941	17268	16077	16190	16428
16559	16900	15558	19333	16438	15705	16448	15975	16585	16432
17062	17562	15936	16622	16769	16250	17705	15907	16444	16458
16694	17399	15408	16095	16493	18144	15968	15885	16251	16503
16422	17736	16968	15992	16031	15844	15767	16039	15880	16507
16554	17377	15639	16229	16585	18715	16034	16006	16487	16507
17127	17609	16126	15981	16852	15875	14705	15897	16342	16527
17269	17017	15793	16708	19158	16236	15878	15927	16292	16532
17289	17214	15739	16472	18531	16055	16049	15758	16138	16549
16702	17530	15308	16053	16328	17827	16188	15910	16134	16556
16997	17647	15884	15818	16760	15812	14539	15811	16297	16560
16351	16763	15386	15860	15607	15522	16237	15125	18082	16591
16331	17048	15597	16366	16444	15748	16064	18890	16255	16595
16269	16733	15345	15841	15598	15507	16202	15133	18010	16599
18738	17464	15435	16054	16113	15870	16298	15858	15787	16612
18738	17464	15435	16054	16113	15870	16298	15858	15787	16612
16747	17815	15710	16385	17318	16079	15098	15804	15918	16676
17014	17978	15376	16062	16305	17505	16056	16047	15770	16680
17298	17045	15724	16613	18935	16162	15700	15952	16126	16683
16806	19290	15464	16053	15770	15688	15892	16034	15768	16688
17144	18352	15754	16710	16611	16122	16608	17084	16262	16698
16806	17889	15745	16461	17312	16103	15132	15894	16032	16709
17698	18123	16022	17254	16563	16101	16117	16278	16394	16711
17179	18350	15809	16579	16644	16025	16634	17102	16331	16722
19125	17599	15667	16264	16509	15887	16210	15888	16036	16727
17130	18032	15416	16148	16350	17376	16104	16134	15806	16747
17882	18038	16107	17040	16520	16099	16290	16327	16395	16752
16434	17002	15567	16485	16452	15734	16170	19214	16471	16757
17382	17436	15790	16816	18182	16247	15842	15952	16245	16758
17860	18071	16067	17034	16502	16028	16241	16343	16519	16766
19262	17637	15659	16301	16588	15983	16295	16058	16112	16780
17738	18188	16110	17315	16664	16167	16210	16264	16489	16805
17249	17264	15338	16062	17460	15806	15533	15218	15813	16837
16599	17400	15507	16171	16274	15889	15864	18006	15974	16845
16615	17388	15465	16191	16258	15847	15794	17980	15983	16856
17259	17192	15382	16130	17805	15920	15612	15253	16016	16857
17296	17368	15398	16147	17629	15865	15512	15249	15891	16880
16707	17450	15526	15995	16170	16025	15865	17468	16168	16887
18251	17967	15911	16668	16923	16312	16902	16198	16200	16888
17451	18544	15834	16872	16779	16397	16510	16602	16578	16903
16679	17485	15521	16113	16283	16089	15953	17594	16221	16906
18232	17894	15852	16692	16812	16308	16809	16090	16195	16908
18327	17981	15979	16751	16851	16393	16895	16194	16133	16932
17618	18495	15829	16824	16675	16382	16493	16688	16550	16979
16735	16317	15620	16447	16098	15006	16079	15275	16485	17030
16735	16475	15519	16454	15936	14887	16078	15456	16347	17076
16881	17322	14604	15812	16026	15764	16206	15719	16030	17145
16791	17604	13909	16280	15966	15750	16346	15856	16165	17150
16497	16454	15415	16626	16058	15209	16127	15319	16719	17175
16821	17520	14149	16435	16017	15889	16433	15807	16167	17217
16999	17502	14711	15924	16084	15841	16434	15691	16025	17410
17087	17377	15286	16234	16072	16164	15887	15728	16080	17796
17272	17603	15404	16123	16229	16036	15987	15764	16196	18119
16622	17177	15104	16340	16060	15700	16258	15771	16231	18468
16584	17196	15097	16360	16019	15711	16333	15745	16284	18535
16741	17339	15059	16046	16178	16042	16099	15568	15979	18883
16623	17408	15139	16170	16296	16016	16182	15699	16099	19063
16491	17312	15093	16367	16351	16008	16006	15866	16237	19601
16548	17263	15119	16526	16321	15936	16062	15899	16409	19810
100
16180	17719	16588	16431	16352	15882	16144	15809	15771	14890
16126	17653	16653	16451	16495	15935	16258	15817	15878	14978
16320	17366	16991	16185	15957	15734	16009	15452	15589	15436
16235	17325	16916	16216	15923	15782	16009	15509	15615	15445
15993	17684	17369	16352	16075	15909	16364	15422	15834	15610
16027	17660	17384	16351	16075	15888	16333	15423	15810	15658
16174	17364	17759	15494	16133	15579	16096	15511	15567	15823
16190	17484	17739	15350	16131	15684	16043	15507	15523	15842
16226	17362	18743	16061	16432	15693	16016	15883	16080	15877
16760	17271	15073	16486	16235	18085	15845	15913	16038	15938
16235	17221	18289	15736	16283	15516	16147	15650	15852	15968
16718	17293	15104	16603	16260	18208	15985	15896	16023	15984
15538	17992	15362	16184	15760	15395	15968	15369	15996	16017
15627	17925	15319	16196	15686	15418	15885	15355	16009	16053
16340	17296	17996	15683	16142	15556	16171	15455	15702	16059
16744	17362	14897	15932	16182	15671	15606	17982	15688	16086
16758	17286	14831	15899	16147	15613	15534	17913	15674	16095
16742	19482	15763	15838	15751	15740	16009	15678	15739	16106
16677	17188	14864	15940	16046	15493	15529	17757	15657	16113
16643	17204	14891	15988	15919	15460	15687	17586	15626	16123
16725	17326	15973	16523	18198	15824	15819	15991	15881	16147
16417	17279	18088	15751	16279	15661	16226	15758	15913	16159
16686	17378	15378	16657	16248	18516	16299	15880	15940	16162
16707	17413	15477	16709	16329	18805	16343	15825	16041	16162
16759	17372	16201	16508	18502	15944	15821	16142	16011	16182
17178	18075	15761	15110	15890	15634	15533	16346	15398	16195
16850	17269	16342	16489	18759	15923	15829	16302	16054	16201
16723	17074	15127	16085	16386	15458	15463	18361	15727	16209
18623	17198	15943	16112	16165	15725	15961	15682	15863	16217
16817	17384	16333	16446	18907	15935	15899	16420	16175	16225
17078	17475	15621	16625	15989	16260	18090	15355	16171	16235
16968	17645	16042	16295	17904	16221	15812	16363	15828	16239
16897	17259	14930	16223	15920	17369	15917	15926	15284	16266
16844	17340	14954	16173	15922	17363	15960	15976	15285	16298
17026	18193	15523	15929	15884	15940	16044	16061	14172	16300
17082	18114	15478	15910	15851	15904	16085	16058	14178	16312
17204	18021	15768	15064	15951	15545	15530	16338	15470	16313
16547	17404	15200	16494	15306	16055	17474	15146	15703	16313
16642	17170	15448	16355	16391	15719	15629	19160	16165	16341
16519	17007	15427	19152	16164	15818	16484	16198	15945	16363
16664	17314	15428	16242	16294	15521	15400	18809	16024	16377
16463	17166	15454	18558	16357	15766	16316	15965	15653	16379
16981	18560	15583	16041	15904	15991	16110	16158	14504	16381
16630	17395	15626	17976	15770	16176	16400	15625	15718	16392
19075	17490	15862	16174	16193	15822	16095	15994	15894	16405
16630	17172	15534	19007	16316	15816	16419	16100	15866	16412
16676	17360	15516	18313	16289	15831	16350	16006	15701	16416
16967	18401	15577	15983	15910	16042	16064	16070	14402	16419
17162	17233	15152	16446	15975	17724	16139	16019	15312	16438
16546	17434	15265	16522	15414	16062	17584	15274	15715	16440
16547	17269	15642	16639	15831	16258	18929	15422	16295	16455
17006	17472	15504	15789	15942	15926	14972	17041	15884	16456
19374	17572	15781	16262	16139	15961	16021	16035	15875	16463
16850	17577	15784	16130	15642	15969	16801	14632	16219	16475
16634	17142	15545	19249	16274	15914	16526	16191	15945	16480
16998	18046	15565	15802	15929	15927	15659	16202	14830	16481
16887	17488	15778	16189	15583	15946	16757	14293	16207	16499
17414	17740	15811	17000	17575	16167	16062	16262	15888	16501
16751	17422	15197	16397	15598	16228	17780	14955	15948	16509
16629	19136	15965	16154	16200	15878	15943	16061	15754	16514
17019	17542	15479	15880	15921	15974	15024	17049	15930	16525
16860	16663	15303	15568	15805	15993	16967	15113	15690	16529
16702	17458	15844	16551	16712	15861	15903	16276	17885	16550
16702	17417	15677	16466	16598	15772	15817	16150	17767	16553
17374	17786	15792	16987	17513	16201	16093	16261	15946	16559
16788	16563	15301	15662	15812	16007	17092	15203	15775	16563
16682	19271	16025	16280	16263	16027	16024	16162	15746	16575
16738	19841	16017	16205	16033	15889	16053	16112	15916	16588
16908	18868	15939	16289	16365	16149	16065	16170	15863	16640
17264	17668	15950	17168	16878	16512	16574	16498	17053	16659
18166	17744	15734	16694	16344	16372	15978	16214	15642	16660
17180	17662	15815	17069	16792	16540	16569	16531	17105	16700
16940	18797	15932	16347	16285	16109	16053	16029	15787	16700
18223	17881	15761	16709	16410	16371	16044	16321	15738	16705
16985	17456	15524	16030	16055	15746	15143	17329	16062	16724
17050	17456	15480	16018	16059	15827	15195	17292	16053	16732
16677	17476	16115	16876	16944	15920	16005	16327	18254	16744
16441	17514	16088	16766	16636	15977	16343	16230	18842	16746
17193	17614	15857	17224	16910	16515	16631	16622	17174	16767
16662	17498	16064	16841	16954	16036	16064	16458	18363	16781
16420	17468	16050	16874	16719	16005	16360	16424	19067	16798
17383	17596	15814	17270	17075	16445	16610	16972	16772	16867
17372	17627	15848	17351	17153	16535	16694	16895	16807	16915
17395	17577	15708	17724	16871	16340	16555	16707	16289	16933
17377	17748	15867	17407	17041	16510	16549	16820	16718	17000
16682	16374	15383	16182	16309	16053	17299	15524	16040	17010
16628	16397	15428	16220	16320	15932	17223	15545	15936	17052
17650	17615	15631	16659	16463	17034	16588	16204	15917	17222
17531	17853	15882	16797	16567	16928	16658	16447	16281	17231
17594	17737	15752	16752	16554	17051	16656	16237	16001	17335
17922	17910	16045	16814	16549	16775	16493	16513	16500	17381
17803	17851	16021	16811	16559	16754	16402	16416	16588	17418
16688	17293	15512	16422	16142	14777	16265	15949	16205	17477
16663	17541	15676	16517	16531	14805	16335	16122	16363	17522
16854	17731	15829	16359	16155	15029	16091	15888	16247	17873
17328	17693	15864	16251	16555	16096	16439	15559	16300	18132
17121	17483	15604	16617	16401	15602	16278	15938	16235	18659
17062	17519	15592	16664	16306	15771	16353	15925	16382	18903
16750	17310	15471	16506	16137	15762	15933	15715	16158	19218
16866	17199	15492	16635	16260	15752	16057	15858	16449	19616
100
16914	17632	15895	15267	15919	16752	16128	15808	15788	15103
16935	17671	15960	15255	15880	16775	16126	15752	15793	15177
17005	17360	15492	15724	16007	17047	16219	15626	15657	15370
16989	17487	15543	15779	16040	17115	16300	15696	15657	15506
16549	17352	15178	15611	15772	15110	15571	17967	15518	15627
16176	17396	17839	15756	16104	15359	15791	15598	15909	15644
16994	17081	15648	16167	16175	15461	16039	18765	15693	15853
16833	17178	15359	15919	15991	14987	15849	18329	15781	15877
16717	17078	15338	15859	15975	14975	15776	18245	15778	15888
16663	17487	15263	15688	15812	15187	15659	17675	15904	15906
16617	17732	16972	15347	16164	15822	16088	15656	15330	15953
17049	17072	15661	16173	16289	15517	16157	18989	15888	15970
16894	17174	15670	16225	16288	18943	16091	15806	16173	15975
16916	17049	15945	16013	17831	15607	15057	15597	15818	15987
16979	17254	15578	16263	15657	16273	19006	15751	15808	16018
16657	17147	16179	16079	18879	15942	15504	15469	15969	16048
15998	17173	18221	15565	16296	15360	15841	15899	15946	16054
16875	17139	15397	16415	16026	17622	15706	15876	16228	16056
16902	17074	16075	16049	18003	15677	15050	15494	15864	16086
17295	17408	15574	16314	16306	18482	15972	15940	16177	16097
15983	17337	18202	15569	16396	15413	15861	15934	16025	16098
16687	17090	16208	16097	18897	15886	15394	15498	15995	16105
16451	17314	17156	15325	16045	15494	16076	15340	16059	16108
17032	17517	15814	16483	16228	18143	16073	15969	16183	16109
18099	17457	14975	15736	15848	16192	15839	15832	14888	16116
17103	17411	15621	16292	15732	16210	18571	15703	15786	16116
16572	17214	16300	15997	18736	15851	15594	15422	15978	16126
16955	17327	15734	16329	15801	16246	19284	15793	15908	16134
16959	17148	15465	16402	16046	17698	15781	15896	16296	16143
16937	17187	16156	16099	18064	15734	15203	15474	15911	16147
17171	17418	15593	16259	15803	16084	18422	15763	15775	16151
16188	17315	18738	15714	16155	15554	16108	15899	16173	16157
17298	17432	15648	16263	16352	18408	15947	15904	16241	16162
16673	17139	16305	16092	18956	16026	15528	15543	16033	16172
18419	17500	14986	15986	15773	15872	15984	15750	15180	16199
18298	17731	15121	15948	15848	16117	16066	15790	15127	16201
18013	17453	14985	15959	15883	16366	15984	16183	15223	16222
17179	17729	16761	15468	15716	16160	16150	15778	15354	16238
17291	17255	15594	16194	15644	16047	18042	15683	15841	16242
18960	17215	15471	16438	16473	15984	16178	15616	15895	16248
16748	19659	15555	15984	15569	15947	16042	15709	15846	16257
16896	17700	16468	15919	17943	16121	16043	15658	16221	16272
16769	19623	15566	16079	15645	16052	16067	15876	15885	16277
16447	17462	17340	15424	16062	15645	16111	15263	16009	16303
16851	17592	16371	16035	18444	15766	15833	15573	16054	16319
16842	19890	15706	16139	15747	16021	16078	15907	15844	16323
16262	16487	15919	17461	15968	16050	16439	15549	16021	16358
19644	17105	15282	15903	16505	16000	15974	15707	15653	16360
16326	16657	15952	17469	16103	16133	16510	15595	16002	16376
17297	17671	15439	16441	16162	16318	17622	15958	15877	16411
17285	17625	15398	16385	16176	16261	17523	15994	15850	16433
16320	16696	15842	17401	16141	16229	16479	15523	16012	16439
19401	17242	15191	15777	16288	15929	15864	15511	15659	16445
17199	18770	15796	16143	15995	15933	16183	16020	16047	16459
16963	18059	16276	15913	17419	15986	16025	15046	15893	16468
17132	17977	16084	15832	17344	15948	16095	14928	15841	16471
17273	18853	15826	16254	15992	16032	16319	16058	16142	16483
16791	16985	15086	18155	15841	15858	16332	15502	15451	16484
17166	17326	15459	16090	14937	15798	16947	15995	15698	16487
16814	17087	15194	18233	15842	15904	16405	15472	15486	16504
16673	16960	15617	18706	16117	15804	16098	15743	15887	16505
16945	17253	15517	18002	15812	15971	16494	15599	15348	16525
17538	18374	15925	16311	16382	16422	16686	16525	16089	16534
16341	17041	15627	16260	16372	15846	15730	16035	18691	16539
16328	17019	15674	16294	16341	15818	15694	16024	18745	16547
16429	17296	15909	16382	16422	16030	16161	16147	18288	16558
17708	18438	15982	16500	16466	16591	16669	16741	16223	16566
17275	19293	15711	16241	15740	16101	16064	15959	16057	16568
17290	19212	15839	16263	15770	16060	15904	15920	15958	16572
17189	17414	15444	16179	14976	15806	17135	16117	15778	16572
17199	17465	15380	16178	14897	15826	17117	16108	15721	16582
16772	16998	15663	18865	16168	15776	16093	15718	15950	16586
17604	18401	15966	16295	16390	16395	16696	16455	16048	16596
16711	16849	15592	19304	16126	15808	16221	15914	15903	16668
17401	18010	15644	16853	16820	16948	16492	16954	16415	16680
17708	18537	15912	16432	16394	16595	16591	16852	16342	16734
16261	16904	15869	16594	16617	16024	16006	16097	19243	16736
16415	16977	15686	16560	16608	16012	16014	16047	19035	16744
17252	18036	15728	17075	16771	16871	16547	17094	16565	16776
16124	17206	15874	16684	16519	16232	16344	16184	18079	16807
17578	18122	16011	17005	17014	16490	16749	17173	16708	16841
17381	18131	16012	17106	16954	16519	16712	17123	16630	16936
16094	16967	15892	16664	16396	15940	16069	15690	17439	16945
17286	18118	16046	17156	17036	16632	16784	17269	16889	16967
17352	18113	16099	17212	17155	16641	16857	17383	16834	16970
16137	16988	15929	16658	16434	16013	16211	15711	17599	16976
17320	18112	16108	17185	17094	16545	16841	17346	16908	16994
17470	18100	16129	17217	17183	16512	16848	17372	16866	17053
17244	18276	16013	16994	16732	16303	16605	16905	16805	17116
16989	17757	15733	16612	16508	15746	16406	16258	16416	17581
17068	17798	15749	16621	16605	15682	16438	16292	16673	17705
17077	17862	15711	16646	16637	15737	16487	16248	16613	17758
17110	17915	15756	16545	16421	15391	16271	16190	16573	17886
17230	18014	15732	16700	16548	15516	16340	16345	16692	17938
16811	17867	16001	15986	16438	15446	16260	15572	16412	18612
16733	17820	15919	15951	16368	15440	16189	15576	16297	18622
16809	17926	15692	16154	16374	15636	16163	15775	16326	18949
16832	17711	15666	16114	16451	15656	16142	15854	16503	19272
16635	17592	15649	16168	16348	15496	16054	15695	16520	19618
16593	17503	15597	16085	16264	15500	15998	15573	16506	19668
100
16538	17000	14896	15474	15626	16222	15478	17234	15208	15051
16426	17022	14584	15659	15464	16082	15685	16986	15364	15253
16579	17203	14541	15899	15664	16092	15839	17110	15454	15383
16366	17335	15405	16127	15799	15777	15713	17508	15639	15581
16339	17293	15432	16077	15785	15771	15754	17620	15696	15583
16604	17362	17572	15790	16193	15566	15743	15272	15512	15773
16647	17301	17543	15764	16214	15521	15810	15221	15482	15799
16464	16973	15132	16188	15608	15807	15745	18960	15914	15847
16536	17098	14732	15809	15522	15624	15589	17988	15588	15848
16602	17102	14881	15955	15485	15507	15706	18171	15706	15850
16350	16881	15181	16228	15565	15747	15759	19112	15916	15857
16571	17095	15024	17465	16096	15604	16084	15007	16231	15909
16381	16929	15106	16120	15590	15616	15662	18779	15930	15924
16464	17540	17196	15717	16284	15232	15696	15491	15721	15931
16371	17567	16986	16014	16204	15310	15666	15567	15566	15934
16560	17158	15764	16361	16325	18627	16561	15513	15947	15983
17073	17576	16220	16916	16790	16464	16331	16829	16121	15997
16981	16826	15060	17908	16015	15874	16073	15514	15874	16014
17121	17585	16245	16899	16750	16426	16378	16786	16122	16023
16913	16819	15131	17977	16105	15859	16031	15476	15985	16026
16738	17499	17796	15829	16291	15507	15763	15304	15556	16042
16469	17103	18310	16073	16295	15588	16032	15562	15645	16049
16612	16962	15028	17577	16132	15551	16180	15118	16180	16064
16683	17396	15693	15812	16074	17659	15975	15388	15740	16071
17124	17276	15682	14785	16765	15711	15292	15741	15287	16078
16473	16710	15348	18498	16053	15662	16193	15240	15829	16082
